chr;pos;strand;Name;Islands_Name;Relation_to_Island;UCSC_RefGene_Name;UCSC_RefGene_Accession;UCSC_RefGene_Group;Phantom;DMR;Enhancer;HMM_Island;Regulatory_Feature_Name;Regulatory_Feature_Group;DHS;logFC;AveExpr;t;P.Value;adj.P.Val;B
chrX;110654829;-;cg15334207;;OpenSea;"DCX;DCX;DCX;DCX";"NM_178153;NM_000555;NM_178152;NM_178151";"5'UTR;TSS1500;5'UTR;5'UTR";;;;;;;;-0.248057038655462;0.7119833;-26.388499385784;8.15004202817192e-26;3.30457037435611e-22;48.4285787616741
chrX;153190589;+;cg03008405;chrX:153191469-153191740;N_Shore;"ARHGAP4;ARHGAP4";"NM_001666;NM_001164741";"Body;Body";;;;;;;;-0.271247798039216;0.656030865789474;-26.353592075986;8.54350776366876e-26;3.43232681077212e-22;48.3840383352715
chrX;68113437;+;cg00948677;chrX:68114440-68114710;N_Shore;;;;;;;;X:68113371-68113442;Unclassified_Cell_type_specific;;-0.210458200182966;0.614841960889197;-26.3240365315824;8.89185519054779e-26;3.53979905032876e-22;48.3462782629766
chrX;120122866;-;cg22395236;chrX:120118520-120119489;S_Shelf;;;;;;;;;;;-0.263128819327731;0.603499681578947;-26.178445407276;1.08329294241624e-25;4.27367849239496e-22;48.1596222997568
chrX;152990341;-;cg06041068;chrX:152988874-152991719;Island;"BCAP31;ABCD1;ABCD1;BCAP31;BCAP31;BCAP31";"NM_001139441;NM_000033;NM_000033;NR_024450;NM_001139457;NM_005745";"TSS1500;1stExon;5'UTR;TSS200;TSS1500;TSS1500";high-CpG:152643129-152643659;;;X:152642116-152643793;X:152990008-152990488;Promoter_Associated;;0.466824532268907;0.383827788947368;26.154088607099;1.11978330934454e-25;4.37819277049295e-22;48.1282897096393
chrX;49777974;-;cg18123612;;OpenSea;"MIR502;CLCN5;CLCN5";"NR_030226;NM_001127898;NM_001127899";"TSS1500;Body;Body";;;;;;;;-0.276693685714286;0.700093031578947;-26.1303484169735;1.15656332529434e-25;4.48197970265216e-22;48.0977210246654
chrX;70507624;-;cg07010478;chrX:70503261-70503963;S_Shelf;"NONO;NONO;BCYRN1;NONO;NONO";"NM_001145408;NM_001145410;NR_001568;NM_007363;NM_001145409";"5'UTR;5'UTR;Body;5'UTR;5'UTR";;;;;;;;-0.217527058823529;0.761854836842105;-26.1150507241883;1.18091769763878e-25;4.53621564444572e-22;48.0780078444825
chrX;55024398;-;cg01994890;chrX:55026359-55026985;N_Shore;;;;;;;;;;;-0.270035345378151;0.807810128947368;-26.0587878941698;1.27510547993481e-25;4.85542426161192e-22;48.0054017979467
chrX;153096039;-;cg25832410;chrX:153094946-153096040;Island;PDZD4;NM_032512;TSS200;high-CpG:152748526-152749594;DMR;;X:152747214-152749925;X:153095367-153096441;Unclassified_Cell_type_specific;TRUE;0.458394354537815;0.386388127105263;26.0179233578943;1.34831751341225e-25;5.08994510683861e-22;47.9525645202096
chrX;57934090;-;cg00577623;chrX:57935678-57936921;N_Shore;"ZXDA;ZXDA";"NM_007156;NM_007156";"3'UTR;1stExon";;;;;;;;-0.198827325755506;0.797683579411861;-25.9994252600261;1.38286203808649e-25;5.17573348654896e-22;47.9286183344028
chrX;102533138;-;cg04185841;;OpenSea;TCEAL5;NM_001012979;TSS1500;;;;;;;;-0.206816962184874;0.783813992105263;-25.9188605876664;1.54422668220029e-25;5.73070373764608e-22;47.8241186150631
chrX;129538534;+;cg19155032;chrX:129535837-129536173;S_Shelf;RBMX2;NM_016024;Body;;;;;X:129538436-129538571;Gene_Associated_Cell_type_specific;;-0.227091642577031;0.592092710526316;-25.8163561638569;1.77782883659386e-25;6.54217108285544e-22;47.6906722787057
chrX;67715015;+;cg20503835;chrX:67718427-67719071;N_Shelf;;;;;;;;;;;-0.249404417647059;0.737235760526316;-25.8066217025805;1.80181913329404e-25;6.57519838121661e-22;47.6779708102288
chrX;19819286;+;cg04812084;;OpenSea;"SH3KBP1;SH3KBP1";"NM_001024666;NM_031892";"TSS1500;Body";;;;;;;;-0.204582252380952;0.809600286842105;-25.6572200386507;2.214632582794e-25;8.01484683087456e-22;47.4824073568089
chrX;106160456;+;cg16635881;;OpenSea;"CLDN2;CLDN2";"NM_001171095;NM_001171092";"TSS1500;5'UTR";;;;;;;;-0.257301843697479;0.747364405263158;-25.6374154418177;2.27621244547449e-25;8.17018471084476e-22;47.4563951595031
chrX;73640431;-;cg04317640;chrX:73639898-73640778;Island;SLC16A2;NM_006517;TSS1500;;;;X:73556482-73557723;;;;0.377550819159664;0.360998614736842;25.6076859857931;2.37196617914949e-25;8.44466242044127e-22;47.41730821583
chrX;109661862;+;cg06338119;;OpenSea;"AMMECR1;RGAG1";"NM_001171689;NM_020769";"5'UTR;TSS1500";;;TRUE;;X:109661337-109662286;Unclassified_Cell_type_specific;;-0.257262510644258;0.650645418421053;-25.5901931661007;2.43022797074259e-25;8.58231088145214e-22;47.3942875324712
chrX;40009241;+;cg18813691;chrX:40010919-40016203;N_Shore;"BCOR;BCOR";"NM_001123384;NM_001123383";"5'UTR;5'UTR";;RDMR;TRUE;;;;;-0.264562805602241;0.700196068421053;-25.5805099589856;2.46310780260095e-25;8.62883807352132e-22;47.3815373687881
chrX;153693918;-;cg09641151;chrX:153694352-153694774;N_Shore;PLXNA3;NM_017514;Body;;;;;;;;-0.239403028011204;0.57963177368421;-25.5250496172015;2.66041513967284e-25;9.24608278828012e-22;47.3084149779669
chrX;123480304;-;cg25248094;;OpenSea;"SH2D1A;SH2D1A;SH2D1A;SH2D1A";"NM_002351;NM_001114937;NM_001114937;NM_002351";"5'UTR;1stExon;5'UTR;1stExon";;;;;X:123480223-123480570;Unclassified_Cell_type_specific;;-0.278415162745098;0.730675918421053;-25.5093741459176;2.7190683242565e-25;9.37551886193085e-22;47.2877177357646
chrX;11125437;-;cg11516614;chrX:11129276-11129758;N_Shelf;;;;;;;;;;;-0.263786422408964;0.692213410526316;-25.4880217168947;2.80110296585743e-25;9.582923384069e-22;47.2595037624483
chrX;150565243;+;cg01370077;chrX:150565211-150565865;Island;VMA21;NM_001017980;TSS1500;;;;X:150315829-150316693;X:150564711-150566029;Promoter_Associated;;0.481826407619048;0.349750528421053;25.3795427258611;3.25882783354564e-25;1.10624321210928e-21;47.1157881439116
chrX;13954890;-;cg04032096;chrX:13956150-13957061;N_Shore;GPM6B;NM_001001994;Body;;RDMR;;;;;;-0.287532440896359;0.740012757894737;-25.3709840713026;3.29805708650172e-25;1.11094799262111e-21;47.1044225248672
chrX;130930098;-;cg05130312;chrX:130929933-130930183;Island;LOC286467;NR_026975;Body;;;;X:130757425-130757864;;;;-0.333783580952381;0.702170752631579;-25.2849005377038;3.72061437696584e-25;1.24371902147393e-21;46.9898866043036
chrX;57017815;-;cg11871337;chrX:57021591-57022044;N_Shelf;"SPIN3;SPIN3";"NR_027139;NM_001010862";"Body;3'UTR";;;;;X:57017737-57017891;Unclassified_Cell_type_specific;;-0.296473465266107;0.758963518421053;-25.04461639435;5.21918213143448e-25;1.73143994854825e-21;46.6680536325012
chrX;12974819;-;cg02362246;;OpenSea;;;;;DMR;TRUE;;;;TRUE;-0.249619364705882;0.650878521052632;-24.9976571491207;5.57795801546161e-25;1.83654896752083e-21;46.6047879091634
chrX;129063773;-;cg02308199;chrX:129065619-129066259;N_Shore;;;;;;;;;;;-0.215358715126051;0.817139102631579;-24.9777097544469;5.73791963366289e-25;1.87511788004441e-21;46.5778770669027
chrX;128913876;-;cg22474124;;OpenSea;SASH3;NM_018990;TSS200;;;;;X:128913689-128914109;Promoter_Associated;;-0.263729791036414;0.682073142105263;-24.9548076235979;5.92738751507338e-25;1.92268644622274e-21;46.5469529332215
chrX;108725433;-;cg11703139;;OpenSea;GUCY2F;NM_001522;TSS200;;;;;;;;-0.264581045938375;0.6916865;-24.7704476799584;7.70654065205028e-25;2.48141542477605e-21;46.2969570098728
chrX;118283285;-;cg17606228;chrX:118284519-118285065;N_Shore;KIAA1210;NM_020721;Body;;;;;;;;-0.24149037535014;0.740458063157895;-24.7100137052838;8.40217918353841e-25;2.68550739629559e-21;46.2145947213753
chrX;118285788;+;cg00168417;chrX:118284519-118285065;S_Shore;KIAA1210;NM_020721;TSS1500;;;;;;;;-0.242757359861716;0.748456398922276;-24.7049723847513;8.46304260040538e-25;2.68550739629559e-21;46.2077149170874
chrX;150884331;-;cg24822127;;OpenSea;FATE1;NM_033085;TSS200;;;;;;;;-0.27529660140056;0.642220486842105;-24.6422569664063;9.25910870122726e-25;2.91697894726778e-21;46.1220088055034
chrX;119444909;+;cg16515238;chrX:119444859-119445272;Island;"FAM70A;FAM70A;FAM70A";"NM_017938;NM_001104544;NM_001104545";"Body;Body;Body";;CDMR;;X:119328165-119329291;;;;0.430527575630252;0.439993986842105;24.6107879892532;9.68708240485714e-25;3.03000866672611e-21;46.0789202047915
chrX;152130179;-;cg14368852;chrX:152127380-152127623;S_Shelf;ZNF185;NM_007150;Body;;;;;;;;-0.290657830532213;0.720934439473684;-24.6025295877247;9.80271902780618e-25;3.04443253415067e-21;46.067603204715
chrX;153169432;+;cg20851325;;OpenSea;"AVPR2;AVPR2;AVPR2";"NM_000054;NM_001146151;NR_027419";"TSS1500;TSS1500;Body";;;;;X:153169331-153169810;Unclassified;TRUE;-0.19455736302521;0.632258163157895;-24.5861705524162;1.00359791856747e-24;3.09492635867865e-21;46.0451740217005
chrX;137793853;+;cg24401557;chrX:137793095-137794010;Island;"FGF13;FGF13;FGF13;FGF13;FGF13;FGF13";"NM_001139500;NM_004114;NM_001139502;NM_001139501;NM_001139498;NM_033642";"Body;TSS200;Body;Body;Body;Body";high-CpG:137621167-137621766;DMR;;X:137620344-137622088;;;;0.431052531820728;0.333410214210526;24.5363755960406;1.07816347907788e-24;3.30162307791691e-21;45.9768090114569
chrX;48794377;+;cg10098570;;OpenSea;"OTUD5;OTUD5;OTUD5;OTUD5";"NM_001136159;NM_001136158;NM_017602;NM_001136157";"Body;Body;Body;Body";;;TRUE;;X:48794116-48794713;Unclassified;;-0.256510794677871;0.713478781578947;-24.5314425500424;1.0858531998964e-24;3.30207958088494e-21;45.9700286289058
chrX;129089420;-;cg10535814;chrX:129091066-129091628;N_Shore;;;;;;;;;;;-0.24737370280112;0.736741944736842;-24.4797015891063;1.1699773783878e-24;3.53336395796917e-21;45.898828295396
chrX;9693690;+;cg19318920;;OpenSea;GPR143;NM_000273;3'UTR;;;;;;;;-0.231230485714286;0.802742331578947;-24.4633644611409;1.19790483625536e-24;3.5929268453121e-21;45.8763152507893
chrX;129297005;+;cg23859208;chrX:129299432-129300105;N_Shelf;"AIFM1;AIFM1;AIFM1;AIFM1";"NM_145813;NM_004208;NM_001130847;NM_145812";"Body;Body;Body;Body";;;;;;;;-0.254163349579832;0.769776042105263;-24.4449268556905;1.23024508333301e-24;3.6648247821215e-21;45.850889407154
chrX;11456323;-;cg18524099;;OpenSea;"ARHGAP6;ARHGAP6";"NM_013427;NM_006125";"Body;Body";;;;;;;;-0.273265472268908;0.6630953;-24.4162334665749;1.28236506667337e-24;3.7942756226793e-21;45.8112820170872
chrX;152801636;+;cg20456193;;OpenSea;"ATP2B3;ATP2B3;ATP2B3;ATP2B3";"NM_001001344;NM_001001344;NM_021949;NM_021949";"1stExon;5'UTR;5'UTR;1stExon";;;;;;;;-0.220608675630252;0.68540282631579;-24.3121656347751;1.49116601191637e-24;4.38246685424313e-21;45.6672345957079
chrX;68048909;-;cg15977272;chrX:68048659-68050252;Island;"EFNB1;EFNB1";"NM_004429;NM_004429";"5'UTR;1stExon";high-CpG:67965517-67965636;;;X:67965288-67967183;;;;0.460234956582633;0.392263223684211;24.2713982268754;1.58218804811118e-24;4.59688831201453e-21;45.6106359060828
chrX;15869341;-;cg11635541;chrX:15872215-15873762;N_Shelf;AP1S2;NM_003916;Body;;;;;;;;-0.213185069187675;0.818069786842105;-24.2701256002419;1.58511942141244e-24;4.59688831201453e-21;45.608867535375
chrX;39960821;+;cg10039267;chrX:39953434-39969247;Island;"BCOR;BCOR";"NM_001123384;NM_001123383";"5'UTR;5'UTR";;;;;;;;-0.272636577871149;0.670586576315789;-24.2587660197351;1.61153302899039e-24;4.63772164105457e-21;45.5930787561127
chrX;100353031;-;cg18386008;chrX:100353009-100353276;Island;;;;;;;X:100239619-100240010;X:100352456-100353480;Promoter_Associated;;0.33695954977591;0.285476919210526;24.2550033548903;1.62038120474202e-24;4.63772164105457e-21;45.5878473525898
chrX;129114666;-;cg13244998;chrX:129113845-129118029;Island;;;;;;;X:128941100-128946452;;;;0.453434245266106;0.444815685263158;24.2335890443649;1.67169539495979e-24;4.75297785833738e-21;45.5580584848291
chrX;133940723;+;cg01951307;;OpenSea;"FAM122C;FAM122C;FAM122C;FAM122C;FAM122C;FAM122C;FAM122C";"NM_001170783;NM_001170779;NM_138819;NM_001170784;NM_001170782;NM_001170781;NM_001170780";"TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;Body";;;;;;;;-0.187168772829132;0.806561707894737;-24.227581417335;1.68638828762083e-24;4.75297785833738e-21;45.5496966734269
chrX;37606012;-;cg20959965;;OpenSea;;;;;DMR;;;;;;-0.204428161064426;0.727488813157895;-24.2248093394483;1.69321254407503e-24;4.75297785833738e-21;45.5458376083825
chrX;152081948;+;cg11081453;;OpenSea;ZNF185;NM_007150;TSS1500;;;;;;;;-0.209824549859944;0.725318039473684;-24.1834197028989;1.79853914197218e-24;5.01648079252348e-21;45.488165319215
chrX;149613745;+;cg16440909;;OpenSea;"MAMLD1;MAMLD1";"NM_005491;NM_005491";"5'UTR;1stExon";;;;;;;;-0.305978682633053;0.659716276315789;-24.1750053754719;1.82076036339427e-24;5.0463180137456e-21;45.4764286484597
chrX;69504569;-;cg14931238;;OpenSea;RAB41;NM_001032726;3'UTR;;;;;;;;-0.270339569747899;0.656299157894737;-24.156228891422;1.87136715771754e-24;5.15395700523989e-21;45.450223562141
chrX;48915032;+;cg06140761;chrX:48910926-48911514;S_Shelf;"CCDC120;CCDC120;CCDC120;CCDC120";"NM_001163322;NM_001163321;NM_001163323;NM_033626";"TSS1500;TSS1500;TSS1500;TSS1500";;;;;;;;-0.248224957983193;0.795085678947368;-24.0850649294607;2.07662696320623e-24;5.68352033559913e-21;45.350718488348
chrX;18776743;+;cg16846332;;OpenSea;"PPEF1;PPEF1;PPEF1";"NM_152224;NM_152226;NM_006240";"Body;Body;Body";;;TRUE;;;;;-0.278038275070028;0.701046763157895;-24.0606107692945;2.15237351109194e-24;5.85424204969694e-21;45.31645721851
chrX;152683703;-;cg27394478;chrX:152686121-152687199;N_Shelf;ZFP92;NM_001136273;TSS200;;;;;;;;-0.303487449859944;0.722554363157895;-24.0214303217;2.27968892527404e-24;6.12583724460202e-21;45.2614908736544
chrX;55050253;-;cg13810915;;OpenSea;"ALAS2;ALAS2;ALAS2";"NM_001037967;NM_000032;NM_001037968";"Body;Body;Body";;;;;;;;-0.245820459103641;0.767167886842105;-24.021275713138;2.28020632574749e-24;6.12583724460202e-21;45.2612737947463
chrX;47046178;+;cg15029878;chrX:47050088-47050340;N_Shelf;"RBM10;RBM10";"NM_152856;NM_005676";"3'UTR;3'UTR";;;;;;;;-0.232261288235294;0.670995965789474;-23.993619819708;2.37472138013321e-24;6.33181002808087e-21;45.2224208355122
chrX;134049257;+;cg25206026;chrX:134048706-134049272;Island;"MOSPD1;MOSPD1";"NM_019556;NM_019556";"5'UTR;1stExon";;;;X:133876373-133877019;X:134048621-134049729;Promoter_Associated;;0.406927227731092;0.449670265789474;23.9904540141647;2.38579381470218e-24;6.33181002808087e-21;45.217970422663
chrX;103035890;+;cg24974356;;OpenSea;"PLP1;PLP1;PLP1";"NM_000533;NM_199478;NM_001128834";"Body;Body;Body";;;;;;;;-0.24772604789916;0.670475939473684;-23.9851127643;2.4045949892198e-24;6.34326363951389e-21;45.2104604877002
chrX;102888483;+;cg24770201;chrX:102884436-102884677;S_Shelf;;;;;;;;;;;-0.242486791036415;0.759274594736842;-23.9719342036718;2.45163582011519e-24;6.4286295339624e-21;45.1919239171547
chrX;49020091;-;cg00116709;chrX:49019722-49020307;Island;"MAGIX;MAGIX;MAGIX;MAGIX";"NM_001099681;NM_001099680;NM_001099682;NM_024859";"Body;TSS200;Body;Body";;;;X:48906667-48907519;X:49020050-49020363;Unclassified_Cell_type_specific;;0.453667662657343;0.376816326337869;23.9521040277213;2.52420410032466e-24;6.56042777860381e-21;45.1640121248562
chrX;134156561;-;cg17818432;chrX:134155996-134156602;Island;"FAM127C;FAM127C";"NM_001078173;NM_001078173";"5'UTR;1stExon";high-CpG:133984157-133984264;DMR;;X:133983539-133984257;X:134156488-134156801;Unclassified_Cell_type_specific;TRUE;0.415899483753501;0.330786423684211;23.950045713423;2.53186153719547e-24;6.56042777860381e-21;45.1611136359041
chrX;133507354;+;cg10088372;chrX:133507134-133507666;Island;"PHF6;PHF6;PHF6;PHF6;PHF6;PHF6";"NM_001015877;NM_032335;NM_032458;NM_001015877;NM_032458;NM_032335";"1stExon;5'UTR;1stExon;5'UTR;5'UTR;1stExon";high-CpG:133334965-133335041;;;X:133334629-133335409;X:133506720-133507660;Promoter_Associated;TRUE;0.357673337843137;0.280791110263158;23.9450109107761;2.55069275855032e-24;6.57034448082482e-21;45.1540226462641
chrX;152779629;+;cg24156832;chrX:152782937-152783861;N_Shelf;;;;;;;;X:152779560-152779648;Unclassified_Cell_type_specific;;-0.210447771428572;0.706655015789474;-23.8906370294118;2.76344883129545e-24;7.07675612292165e-21;45.0773474679944
chrX;67267400;+;cg13202398;;OpenSea;OPHN1;NM_002547;3'UTR;;;;;;;;-0.260993305042017;0.742004734210526;-23.8779777116995;2.81554189655215e-24;7.16823871318473e-21;45.0594708950697
chrX;152712186;-;cg05169062;chrX:152710204-152710814;S_Shore;TREX2;NM_080701;TSS1500;;;;;;;;-0.242580619887955;0.725083818421053;-23.8526098426325;2.92298148393696e-24;7.39875886556028e-21;45.0236196680821
chrX;133687405;+;cg07422795;chrX:133683174-133685463;S_Shore;;;;;;;;;;;-0.255549814005602;0.748114526315789;-23.834764629905;3.00107094723639e-24;7.5527642073483e-21;44.9983770051462
chrX;17755211;-;cg12472218;chrX:17755053-17756648;Island;"SCML1;SCML1;SCML1;SCML1";"NM_001037540;NM_001037536;NM_006746;NM_001037535";"TSS1500;TSS1500;TSS1500;TSS1500";;;;X:17664999-17666033;X:17754866-17756294;Promoter_Associated;;0.43488756582633;0.428324831578947;23.8299015099655;3.02272015007248e-24;7.56377854055621e-21;44.9914946794399
chrX;134427561;-;cg14383004;chrX:134429630-134429854;N_Shelf;ZNF75D;NM_007131;Body;;;;;;;;-0.247749639215686;0.738087331578947;-23.7406018289183;3.45000701174873e-24;8.5839310822319e-21;44.8648669872408
chrX;111874418;+;cg00735885;;OpenSea;LHFPL1;NM_178175;3'UTR;;;;;;;;-0.256816280092884;0.737621300740164;-23.734937709328;3.47911315310104e-24;8.60744387681106e-21;44.8568191870721
chrX;152712221;+;cg20207989;chrX:152710204-152710814;S_Shore;TREX2;NM_080701;TSS1500;;;;;;;;-0.230471467507003;0.735909918421053;-23.6500318908417;3.94687153318166e-24;9.70983613408079e-21;44.7359516344045
chrX;153167851;-;cg15688151;;OpenSea;AVPR2;NR_027419;TSS200;;;;;X:153167757-153167908;Unclassified_Cell_type_specific;;-0.26430178487395;0.752326557894737;-23.5409445137357;4.6440213687062e-24;1.13610923655973e-20;44.5800245539651
chrX;38008906;+;cg15731038;;OpenSea;"SRPX;SRPX;SRPX;SRPX";"NM_001170752;NM_001170750;NM_001170751;NM_006307";"3'UTR;3'UTR;3'UTR;3'UTR";;;;;;;;-0.232211716526611;0.761169484210526;-23.5129956981956;4.8421594571136e-24;1.1738097824664e-20;44.5399594954894
chrX;152801393;-;cg22810426;;OpenSea;"ATP2B3;ATP2B3";"NM_001001344;NM_021949";"TSS200;TSS200";;;;;;;;-0.238041311204482;0.672782613157895;-23.5116743669192;4.85173852320184e-24;1.1738097824664e-20;44.5380641754681
chrX;137794009;+;cg25645840;chrX:137793095-137794010;Island;"FGF13;FGF13;FGF13;FGF13;FGF13;FGF13";"NM_001139500;NM_004114;NM_001139502;NM_001139501;NM_001139498;NM_033642";"Body;TSS200;Body;Body;Body;Body";high-CpG:137621167-137621766;DMR;;X:137620344-137622088;;;;0.408890882352941;0.342071131578947;23.4645796767791;5.20614697262037e-24;1.25263328785624e-20;44.4704422996744
chrX;106161946;-;cg03191149;;OpenSea;"CLDN2;CLDN2";"NM_001171092;NM_001171095";"5'UTR;5'UTR";;;;;;;;-0.231927805042017;0.788542147368421;-23.4563688464719;5.27060270041198e-24;1.26121202454711e-20;44.4586388191141
chrX;134682062;+;cg19953825;;OpenSea;DDX26B;NM_182540;Body;;;;;;;;-0.224563216526611;0.796841786842105;-23.4502964421262;5.31879727995293e-24;1.26582750221767e-20;44.4499067954795
chrX;119385541;+;cg10981178;chrX:119385464-119385835;Island;ZBTB33;NM_006777;5'UTR;;;;X:119268450-119269754;X:119384186-119385841;Promoter_Associated;;0.367865687647059;0.299830708157895;23.414767610751;5.60997364425655e-24;1.3279080533592e-20;44.3987718868765
chrX;153987082;-;cg26305090;chrX:153990840-153991831;N_Shelf;;;;;;;;;;;-0.266594905602241;0.750157865789474;-23.4076399647469;5.67032896718978e-24;1.33497835271413e-20;44.3885041486596
chrX;19137976;-;cg23850281;chrX:19139937-19140629;N_Shore;"GPR64;GPR64;GPR64;GPR64";"NM_005756;NM_001079858;NM_001079859;NM_001079860";"5'UTR;5'UTR;5'UTR;5'UTR";;;TRUE;;;;;-0.254842309243697;0.710327515789474;-23.3679802155432;6.01852708519944e-24;1.40937812016961e-20;44.3313156012821
chrX;11679501;+;cg05860920;chrX:11682333-11684544;N_Shelf;"ARHGAP6;ARHGAP6";"NM_013427;NM_006125";"Body;Body";;;;;;;;-0.292419783473389;0.740639281578947;-23.3543379101313;6.14330499740749e-24;1.43094565509826e-20;44.3116214457572
chrX;50653733;+;cg02060618;;OpenSea;BMP15;NM_005448;TSS200;;;;;;;;-0.236122705042017;0.598363313157895;-23.3196865098484;6.47230016455754e-24;1.49960112765101e-20;44.2615471141753
chrX;70145544;-;cg18633002;;OpenSea;"SLC7A3;SLC7A3";"NM_001048164;NM_032803";"3'UTR;3'UTR";;;;;;;;-0.214438768627451;0.7093817;-23.2706672912212;6.96882968591356e-24;1.60614652356858e-20;44.1905841255533
chrX;49114545;-;cg06767008;;OpenSea;"FOXP3;FOXP3";"NM_014009;NM_001114377";"Body;Body";;;;;X:49114410-49114805;Unclassified_Cell_type_specific;;-0.267013859943978;0.667844673684211;-23.2617089062348;7.063709215191e-24;1.61949032469581e-20;44.1775994873501
chrX;70340920;+;cg27550498;chrX:70338280-70338866;S_Shelf;MED12;NM_005120;Body;;;;;;;;-0.223726375910364;0.774305063157895;-23.2306886849072;7.40260224494955e-24;1.68834850701687e-20;44.1325993333218
chrX;14044613;-;cg07672452;chrX:14047743-14048309;N_Shelf;"GEMIN8;GEMIN8;GEMIN8";"NM_017856;NM_001042479;NM_001042480";"5'UTR;5'UTR;5'UTR";;;;;;;;-0.244510975910364;0.684264136842105;-23.1743920950952;8.06083305983298e-24;1.82894872550938e-20;44.0507796725665
chrX;49017493;+;cg10710494;chrX:49019048-49019334;N_Shore;;;;;;;;;;;-0.238011846498599;0.680850431578947;-23.1181315741702;8.7786999053655e-24;1.98156072338102e-20;43.9688162694912
chrX;73523856;+;cg19823927;chrX:73523919-73524125;N_Shore;ZCCHC13;NM_203303;TSS200;;;;;;;;-0.266237947338936;0.733187526315789;-23.1070726950879;8.92734382738804e-24;2.00477926737874e-20;43.9526819657188
